cod_dep_reniec,desc_dep_reniec,cod_prov_reniec,desc_prov_reniec,cod_ubigeo_reniec,desc_ubigeo_reniec,poblacion,superficie,latitud,longitud,altitud,total_votos,validos,conteo,blancos_nulos
05,Ayacucho,0510,Páucar del Sara Sara,051005,Marcabamba,786,122.53,-15.1492,-73.3436,2600,,,,
05,Ayacucho,0510,Páucar del Sara Sara,051006,Oyolo,1226,820.13,-15.1797,-73.1881,3400,,,,
05,Ayacucho,0510,Páucar del Sara Sara,051007,Pararca,669,57.91,-15.2169,-73.4653,3030,,,,
05,Ayacucho,0510,Páucar del Sara Sara,051008,San Javier de Alpabamba,551,92.87,-15.0539,-73.3103,2630,,,,
05,Ayacucho,0510,Páucar del Sara Sara,051009,San José de Ushua,179,17.33,-15.2242,-73.2258,3008,,,,
05,Ayacucho,0510,Páucar del Sara Sara,051010,Sara Sara,735,79.58,-15.2458,-73.4514,3305,,,,
05,Ayacucho,0511,Sucre,051101,Querobamba,2792,275.65,-14.0136,-73.8408,3504,,,,
05,Ayacucho,0511,Sucre,051102,Belén,772,41.46,-13.8094,-73.7578,3212,,,,
05,Ayacucho,0511,Sucre,051103,Chalcos,635,58.43,-13.8478,-73.7533,3650,,,,
05,Ayacucho,0511,Sucre,051110,Chilcayoc,568,33.06,-13.8825,-73.7275,3393,,,,
05,Ayacucho,0511,Sucre,051109,Huacaña,694,132.73,-14.1728,-73.8864,3174,,,,
05,Ayacucho,0511,Sucre,051111,Morcolla,1035,289.34,-14.1097,-73.8736,3472,,,,
05,Ayacucho,0511,Sucre,051105,Paico,837,79.65,-14.0386,-73.6433,3096,,,,
05,Ayacucho,0511,Sucre,051107,San Pedro de larcay,1053,310.07,-14.1697,-73.5758,3379,,,,
05,Ayacucho,0511,Sucre,051104,San Salvador de Quije,1679,144.63,-13.9703,-73.7314,3208,,,,
05,Ayacucho,0511,Sucre,051106,Santiago de Paucaray,724,62.65,-14.0444,-73.6372,3248,,,,
05,Ayacucho,0511,Sucre,051108,Soras,1331,357.97,-14.1153,-73.6056,3417,,,,
05,Ayacucho,0507,Víctor Fajardo,050701,Huancapi,2049,223.35,-13.7528,-74.0669,3101,,,,
05,Ayacucho,0507,Víctor Fajardo,050702,Alcamenca,2428,125.11,-13.6578,-74.1467,3201,,,,
05,Ayacucho,0507,Víctor Fajardo,050703,Apongo,1420,171.58,-14.0147,-73.9342,3075,,,,
05,Ayacucho,0507,Víctor Fajardo,050715,Asquipata,444,70.72,-14.0536,-73.9094,3340,,,,
05,Ayacucho,0507,Víctor Fajardo,050704,Canaria,4057,263.88,-13.9231,-73.9053,3033,,,,
05,Ayacucho,0507,Víctor Fajardo,050706,Cayara,1204,69.25,-13.7953,-73.9906,3186,,,,
05,Ayacucho,0507,Víctor Fajardo,050707,Colca,1078,69.57,-13.7125,-74.0342,2986,,,,
05,Ayacucho,0507,Víctor Fajardo,050709,Huamanquiquia,1248,67.33,-13.7283,-74.2731,3367,,,,
05,Ayacucho,0507,Víctor Fajardo,050710,Huancaraylla,1207,165.49,-13.7175,-74.1028,3228,,,,
05,Ayacucho,0507,Víctor Fajardo,050708,Hualla,3284,162.23,-13.8492,-73.9536,3409,,,,
05,Ayacucho,0507,Víctor Fajardo,050713,Sarhua,2778,373.14,-13.6714,-74.3208,3167,,,,
05,Ayacucho,0507,Víctor Fajardo,050714,Vilcanchos,2733,498.54,-13.6122,-74.5339,2996,,,,
05,Ayacucho,0509,Vilcas Huamán,050901,Vilcas Huamán,8545,216.89,-13.6533,-73.9528,3477,,,,
05,Ayacucho,0509,Vilcas Huamán,050903,Accomarca,939,82.43,-13.8003,-73.9033,3372,,,,
05,Ayacucho,0509,Vilcas Huamán,050904,Carhuanca,1018,56.91,-13.7425,-73.7892,2973,,,,
05,Ayacucho,0509,Vilcas Huamán,050905,Concepción,3193,215.03,-13.5322,-73.875,3060,,,,
05,Ayacucho,0509,Vilcas Huamán,050906,Huambalpa,2206,150.76,-13.7494,-73.9339,3267,,,,
05,Ayacucho,0509,Vilcas Huamán,050908,Independencia,1583,85.28,-13.8581,-73.8878,3208,,,,
05,Ayacucho,0509,Vilcas Huamán,050907,Saurama,1297,95.15,-13.695,-73.7622,3553,,,,
05,Ayacucho,0509,Vilcas Huamán,050902,Vischongo,4828,268.87,-13.5881,-73.9983,3131,,,,
06,Cajamarca,0601,Cajamarca,060101,Cajamarca,251097,382.74,-7.1564,-78.5153,2719,,,,
06,Cajamarca,0601,Cajamarca,060102,Asunción,13508,210.18,-7.3233,-78.5203,2206,,,,
06,Cajamarca,0601,Cajamarca,060104,Chetilla,4319,73.94,-7.1461,-78.6714,2776,,,,
06,Cajamarca,0601,Cajamarca,060103,Cospan,7882,558.79,-7.4264,-78.5433,2470,,,,
06,Cajamarca,0601,Cajamarca,060105,Encañada,24290,635.06,-7.0864,-78.3447,3123,,,,
06,Cajamarca,0601,Cajamarca,060106,Jesús,14742,267.78,-7.2456,-78.3778,2531,,,,
06,Cajamarca,0601,Cajamarca,060108,Llacanora,5404,49.42,-7.1928,-78.4269,2644,,,,
06,Cajamarca,0601,Cajamarca,060107,Los Baños del Inca,43401,276.4,-7.1617,-78.4633,2665,,,,
06,Cajamarca,0601,Cajamarca,060109,Magdalena,9689,215.38,-7.2508,-78.6564,1308,,,,
06,Cajamarca,0601,Cajamarca,060110,Matara,3542,59.74,-7.2564,-78.2636,2895,,,,
06,Cajamarca,0601,Cajamarca,060111,Namora,10740,180.69,-7.2017,-78.3247,2743,,,,
06,Cajamarca,0601,Cajamarca,060112,San Juan,5232,69.66,-7.2903,-78.4992,2297,,,,
06,Cajamarca,0602,Cajabamba,060201,Cajabamba,30798,192.29,-7.6222,-78.0472,2648,,,,
06,Cajamarca,0602,Cajabamba,060202,Cachachi,26990,820.81,-7.4494,-78.2703,3204,,,,
06,Cajamarca,0602,Cajabamba,060203,Condebamba,14006,204.6,-7.5736,-78.07,2808,,,,
06,Cajamarca,0602,Cajabamba,060205,Sitacocha,8910,589.94,-7.5211,-77.9714,3197,,,,
06,Cajamarca,0603,Celendín,060301,Celendín,28319,409,-6.8681,-78.1489,2645,,,,
06,Cajamarca,0603,Celendín,060303,Chumuch,3198,196.3,-6.6033,-78.2033,2281,,,,
06,Cajamarca,0603,Celendín,060302,Cortegana,8878,233.31,-6.4906,-78.3036,1667,,,,
06,Cajamarca,0603,Celendín,060304,Huasmín,13621,437.5,-6.8386,-78.2431,2560,,,,
06,Cajamarca,0603,Celendín,060305,Jorge Chávez,593,53.34,-6.9414,-78.0914,2630,,,,
06,Cajamarca,0603,Celendín,060306,José Gálvez,2497,58.01,-6.9253,-78.1328,2601,,,,
06,Cajamarca,0603,Celendín,060307,Miguel Iglesias,5613,235.73,-6.6439,-78.2381,3025,,,,
06,Cajamarca,0603,Celendín,060308,Oxamarca,6977,292.52,-7.0397,-78.0725,2903,,,,
06,Cajamarca,0603,Celendín,060309,Sorochuco,9881,170.02,-6.9103,-78.2553,2674,,,,
06,Cajamarca,0603,Celendín,060310,Sucre,6085,270.98,-6.9408,-78.1369,2611,,,,
06,Cajamarca,0603,Celendín,060311,Utco,1417,100.79,-6.8964,-78.0639,2196,,,,
06,Cajamarca,0603,Celendín,060312,La Libertad de Pallán,9101,184.09,-6.7269,-78.2908,2985,,,,
06,Cajamarca,0606,Chota,060601,Chota,48903,261.75,-6.5631,-78.6508,2399,,,,
06,Cajamarca,0606,Chota,060602,Anguia,4296,123.01,-6.3422,-78.605,2631,,,,
06,Cajamarca,0606,Chota,060605,Chadin,4104,66.53,-6.4731,-78.4197,2431,,,,
06,Cajamarca,0606,Chota,060606,Chiguirip,4663,51.44,-6.4286,-78.7192,2626,,,,
06,Cajamarca,0606,Chota,060607,Chimbán,3684,198.99,-6.2567,-78.4786,1611,,,,
06,Cajamarca,0606,Chota,060618,Choropampa,2553,171.59,-6.4372,-78.3503,2819,,,,
06,Cajamarca,0606,Chota,060603,Cochabamba,6401,130.01,-6.4731,-78.8878,1670,,,,
06,Cajamarca,0606,Chota,060604,Conchán,7060,180.23,-6.4444,-78.6572,2303,,,,
06,Cajamarca,0606,Chota,060608,Huambos,9490,240.72,-6.4522,-78.9639,2325,,,,
06,Cajamarca,0606,Chota,060609,Lajas,12505,120.73,-6.5617,-78.7389,2193,,,,
06,Cajamarca,0606,Chota,060610,Llama,8037,494.94,-6.5144,-79.1197,2095,,,,
06,Cajamarca,0606,Chota,060611,Miracosta,3924,415.69,-6.4053,-79.2831,2980,,,,
06,Cajamarca,0606,Chota,060612,Paccha,5335,93.97,-6.5022,-78.4211,2120,,,,
06,Cajamarca,0606,Chota,060613,Pion,1566,141.05,-6.1783,-78.4817,1820,,,,
06,Cajamarca,0606,Chota,060614,Querocoto,8918,301.07,-6.3586,-79.0356,2423,,,,
06,Cajamarca,0606,Chota,060617,San Juan de Licupis,969,205.01,-6.4244,-79.2414,3016,,,,
06,Cajamarca,0606,Chota,060615,Tacabamba,20132,196.25,-6.3931,-78.6125,2075,,,,
06,Cajamarca,0606,Chota,060616,Tocmoche,993,222.38,-6.4125,-79.3606,1285,,,,
06,Cajamarca,0606,Chota,060619,Chalamarca,11274,179.74,-6.4889,-78.4689,2319,,,,
06,Cajamarca,0604,Contumazá,060401,Contumazá,8461,358.28,-7.3653,-78.8064,2647,,,,
06,Cajamarca,0604,Contumazá,060403,Chilete,2733,133.94,-7.2222,-78.8406,847,,,,
06,Cajamarca,0604,Contumazá,060406,Cupisnique,1457,280.2,-7.3492,-79.0297,1875,,,,
06,Cajamarca,0604,Contumazá,060404,Guzmango,3146,49.88,-7.3842,-78.8981,2502,,,,
06,Cajamarca,0604,Contumazá,060405,San Benito,3845,486.55,-7.4247,-78.9292,1373,,,,
06,Cajamarca,0604,Contumazá,060409,Santa Cruz de Toledo,1044,64.53,-7.3436,-78.8403,2328,,,,
06,Cajamarca,0604,Contumazá,060407,Tantarica,3303,149.7,-7.3006,-78.9353,2842,,,,
06,Cajamarca,0604,Contumazá,060408,Yonán,7907,547.25,-7.2536,-79.13,436,,,,
06,Cajamarca,0605,Cutervo,060501,Cutervo,56382,422.27,-6.3794,-78.8206,2628,,,,
06,Cajamarca,0605,Cutervo,060502,Callayuc,10280,316.05,-6.1764,-78.9047,1330,,,,
06,Cajamarca,0605,Cutervo,060504,Choros,3595,276.96,-5.9008,-78.6967,481,,,,
06,Cajamarca,0605,Cutervo,060503,Cujillo,3040,108.93,-6.1072,-78.5725,1585,,,,
06,Cajamarca,0605,Cutervo,060505,La Ramada,4862,30.27,-6.2172,-78.5547,1484,,,,
06,Cajamarca,0605,Cutervo,060506,Pimpingos,5697,186.04,-6.0622,-78.7575,1748,,,,
06,Cajamarca,0605,Cutervo,060507,Querocotillo,17001,697.1,-6.2747,-79.0369,1982,,,,
06,Cajamarca,0605,Cutervo,060508,San Andrés de Cutervo,5240,133.4,-6.2364,-78.7111,2058,,,,
06,Cajamarca,0605,Cutervo,060509,San Juan de Cutervo,1981,60.87,-6.1747,-78.6011,1975,,,,
06,Cajamarca,0605,Cutervo,060510,San Luis de Lucma,4042,109.74,-6.2956,-78.6056,1786,,,,
06,Cajamarca,0605,Cutervo,060511,Santa Cruz,2889,128,-6.0964,-78.8547,1580,,,,
06,Cajamarca,0605,Cutervo,060512,Santo Domingo de la Capilla,5649,103.74,-6.245,-78.8578,1663,,,,
06,Cajamarca,0605,Cutervo,060513,Santo Tomás,7931,279.61,-6.1544,-78.6908,2061,,,,
06,Cajamarca,0605,Cutervo,060514,Socota,10720,134.83,-6.3158,-78.7014,1822,,,,
06,Cajamarca,0605,Cutervo,060515,Toribio Casanova,1262,40.65,-6.0069,-78.6997,1497,,,,
06,Cajamarca,0607,Hualgayoc,060701,Bambamarca,82744,451.38,-6.6786,-78.5242,2580,,,,
06,Cajamarca,0607,Hualgayoc,060702,Chugur,3601,99.6,-6.6711,-78.7397,2746,,,,
06,Cajamarca,0607,Hualgayoc,060703,Hualgayoc,16979,226.17,-6.7656,-78.6119,3716,,,,
06,Cajamarca,0608,Jaén,060801,Jaén,101726,537.25,-5.7106,-78.8117,730,,,,
06,Cajamarca,0608,Jaén,060802,Bellavista,15310,870.55,-5.6664,-78.6786,426,,,,
06,Cajamarca,0608,Jaén,060804,Chontali,10232,428.55,-5.6458,-79.0878,1621,,,,
06,Cajamarca,0608,Jaén,060803,Colasay,10447,735.73,-5.9786,-79.0689,1782,,,,
06,Cajamarca,0608,Jaén,060812,Huabal,6956,80.69,-5.6133,-78.9122,1628,,,,
06,Cajamarca,0608,Jaén,060811,Las Pirias,4009,60.41,-5.6269,-78.8533,1555,,,,
06,Cajamarca,0608,Jaén,060805,Pomahuaca,10190,732.8,-5.9322,-79.2289,1082,,,,
06,Cajamarca,0608,Jaén,060806,Pucará,7703,240.3,-6.0414,-79.1283,897,,,,
06,Cajamarca,0608,Jaén,060807,Sallique,8730,373.89,-5.6569,-79.315,1676,,,,
06,Cajamarca,0608,Jaén,060808,San Felipe,6266,255.49,-5.7697,-79.3136,1847,,,,
06,Cajamarca,0608,Jaén,060809,San José del Alto,7209,634.11,-5.3908,-79.0539,1351,,,,
06,Cajamarca,0608,Jaén,060810,Santa Rosa,11363,282.8,-5.4358,-78.5644,1244,,,,
06,Cajamarca,0611,San Ignacio,061101,San Ignacio,37862,381.88,-5.1403,-79.0003,1297,,,,
06,Cajamarca,0611,San Ignacio,061102,Chirinos,14355,351.91,-5.3028,-78.8983,1840,,,,
06,Cajamarca,0611,San Ignacio,061103,Huarango,20589,922.35,-5.2706,-78.7753,785,,,,
06,Cajamarca,0611,San Ignacio,061105,La Coipa,21056,376.09,-5.3933,-78.9044,1466,,,,
06,Cajamarca,0611,San Ignacio,061104,Namballe,11717,663.51,-5.0089,-79.0856,690,,,,
06,Cajamarca,0611,San Ignacio,061106,San José de Lourdes,22147,1482.75,-5.1025,-78.9139,1092,,,,
06,Cajamarca,0611,San Ignacio,061107,Tabaconas,22002,798.59,-5.3164,-79.2833,1884,,,,
06,Cajamarca,0612,San Marcos,061201,Pedro Gálvez,21549,238.74,-7.3361,-78.1728,2257,,,,
06,Cajamarca,0612,San Marcos,061207,Chancay,3337,61.8,-7.3858,-78.1264,2674,,,,
06,Cajamarca,0612,San Marcos,061205,Eduardo Villanueva,2288,63.13,-7.4636,-78.1297,2008,,,,
06,Cajamarca,0612,San Marcos,061203,Gregorio Pita,6666,212.81,-7.2725,-78.1594,2708,,,,
06,Cajamarca,0612,San Marcos,061202,Ichocán,1624,76.11,-7.3669,-78.1283,2592,,,,
06,Cajamarca,0612,San Marcos,061204,José Manuel Quiroz,3961,115.42,-7.3472,-78.0467,2908,,,,
06,Cajamarca,0612,San Marcos,061206,José Sabogal,15303,594.31,-7.2833,-78.0167,3331,,,,
06,Cajamarca,0610,San Miguel,061001,San Miguel,15894,368.26,-6.9997,-78.8536,2608,,,,
06,Cajamarca,0610,San Miguel,061013,Bolívar,1462,78.97,-6.9772,-79.1789,867,,,,
06,Cajamarca,0610,San Miguel,061002,Calquis,4425,339,-6.9797,-78.8522,2873,,,,
06,Cajamarca,0610,San Miguel,061012,Catilluc,3495,197.31,-6.7994,-78.7906,2838,,,,
06,Cajamarca,0610,San Miguel,061009,El Prado,1300,71.44,-7.0339,-79.0111,2839,,,,
06,Cajamarca,0610,San Miguel,061003,La Florida,2157,61.33,-6.8683,-79.1231,986,,,,
06,Cajamarca,0610,San Miguel,061004,Llapa,6086,132.68,-6.9786,-78.8072,2929,,,,
06,Cajamarca,0610,San Miguel,061005,Nanchoc,1550,358.94,-6.9583,-79.2419,390,,,,
06,Cajamarca,0610,San Miguel,061006,Niepos,4001,158.88,-6.9272,-79.1283,2438,,,,
06,Cajamarca,0610,San Miguel,061007,San Gregorio,2263,308.05,-7.0575,-79.0956,1821,,,,
06,Cajamarca,0610,San Miguel,061008,San Silvestre de Cochán,4449,131.62,-6.9778,-78.775,2919,,,,
06,Cajamarca,0610,San Miguel,061011,Tongod,4900,163.89,-6.7631,-78.8236,2683,,,,
06,Cajamarca,0610,San Miguel,061010,Unión Agua Blanca,3577,171.71,-7.0447,-79.06,2911,,,,
06,Cajamarca,0613,San Pablo,061301,San Pablo,13586,197.92,-7.1181,-78.8231,2363,,,,
06,Cajamarca,0613,San Pablo,061302,San Bernardino,4830,167.12,-7.1681,-78.8311,1376,,,,
06,Cajamarca,0613,San Pablo,061303,San Luis,1255,42.88,-7.1583,-78.87,1334,,,,
06,Cajamarca,0613,San Pablo,061304,Tumbaden,3590,264.37,-7.0203,-78.7403,3026,,,,
06,Cajamarca,0609,Santa Cruz,060901,Santa Cruz,12431,102.51,-6.6267,-78.9464,2024,,,,
06,Cajamarca,0609,Santa Cruz,060910,Andabamba,1494,7.61,-6.6628,-78.8194,2536,,,,
06,Cajamarca,0609,Santa Cruz,060902,Catache,10048,609.16,-6.6753,-79.0325,1330,,,,
06,Cajamarca,0609,Santa Cruz,060903,Chancaybaños,3899,120.04,-6.5764,-78.8681,1619,,,,
06,Cajamarca,0609,Santa Cruz,060904,La Esperanza,2560,59.7,-6.5931,-78.895,1711,,,,
06,Cajamarca,0609,Santa Cruz,060905,Ninabamba,2759,60.04,-6.6497,-78.7894,2159,,,,
06,Cajamarca,0609,Santa Cruz,060906,Pulán,4438,155.67,-6.7397,-78.9231,2062,,,,
06,Cajamarca,0609,Santa Cruz,060911,Saucepampa,1848,31.58,-6.6928,-78.9183,1915,,,,
06,Cajamarca,0609,Santa Cruz,060907,Sexi,571,192.87,-6.5636,-79.0514,2230,,,,
06,Cajamarca,0609,Santa Cruz,060908,Uticyacu,1606,43.38,-6.6064,-78.7972,2335,,,,
06,Cajamarca,0609,Santa Cruz,060909,Yauyucan,3610,35.37,-6.6783,-78.82,2508,,,,
24,Callao,2401,Callao,240101,Callao,410795,45.65,-12.0603,-77.1492,11,,,,
24,Callao,2401,Callao,240102,Bellavista,72625,4.56,-12.0625,-77.1317,20,,,,
24,Callao,2401,Callao,240104,Carmen de la Legua Reynoso,40833,2.12,-12.0461,-77.0969,51,,,,
24,Callao,2401,Callao,240105,La Perla,60011,2.75,-12.0711,-77.1211,32,,,,
24,Callao,2401,Callao,240103,La Punta,3184,18.38,-12.0717,-77.1692,7,,,,
24,Callao,2401,Callao,240106,Ventanilla,402038,69.93,-11.8989,-77.1422,47,,,,
24,Callao,2401,Callao,240107,Mi Perú,63542,2.52,-11.855,-77.125,98,,,,
07,Cusco,0701,Cusco,070101,Cusco,121667,116.22,-13.5153,-71.98,3405,,,,
07,Cusco,0701,Cusco,070102,Ccorca,2483,188.56,-13.5842,-72.0594,3635,,,,
07,Cusco,0701,Cusco,070103,Poroy,8020,14.96,-13.4969,-72.0425,3490,,,,
07,Cusco,0701,Cusco,070104,San Jerónimo,48224,103.34,-13.5439,-71.8872,3249,,,,
07,Cusco,0701,Cusco,070105,San Sebastián,118312,89.44,-13.5311,-71.9333,3302,,,,
07,Cusco,0701,Cusco,070106,Santiago,91838,69.72,-13.5272,-71.9842,3413,,,,
07,Cusco,0701,Cusco,070107,Saylla,5599,28.38,-13.5703,-71.8264,3151,,,,
07,Cusco,0701,Cusco,070108,Wanchaq,65188,6.38,-13.5253,-71.9656,3363,,,,
07,Cusco,0702,Acomayo,070201,Acomayo,5627,141.27,-13.9189,-71.685,3219,,,,
07,Cusco,0702,Acomayo,070202,Acopia,2336,91.72,-14.0581,-71.4931,3715,,,,
07,Cusco,0702,Acomayo,070203,Acos,2286,137.55,-13.9506,-71.7383,3088,,,,
07,Cusco,0702,Acomayo,070207,Mosoc Llacta,2321,43.61,-14.1203,-71.4733,3808,,,,
07,Cusco,0702,Acomayo,070204,Pomacanchi,9092,275.56,-14.035,-71.5714,3692,,,,
07,Cusco,0702,Acomayo,070205,Rondocan,2281,180.22,-13.7786,-71.7822,3370,,,,
07,Cusco,0702,Acomayo,070206,Sangarara,3733,78.29,-13.9475,-71.6031,3770,,,,
07,Cusco,0703,Anta,070301,Anta,16833,202.58,-13.4636,-72.1469,3424,,,,
07,Cusco,0703,Anta,070309,Ancahuasi,7015,123.58,-13.4575,-72.2944,3463,,,,
07,Cusco,0703,Anta,070308,Cachimayo,2274,43.28,-13.4775,-72.0728,3436,,,,
07,Cusco,0703,Anta,070302,Chinchaypujio,4434,390.58,-13.6294,-72.2339,3101,,,,
07,Cusco,0703,Anta,070303,Huarocondo,5875,228.62,-13.4131,-72.2086,3341,,,,
07,Cusco,0703,Anta,070304,Limatambo,9813,512.92,-13.4808,-72.4458,2597,,,,
07,Cusco,0703,Anta,070305,Mollepata,2674,284.48,-13.5078,-72.5353,2846,,,,
07,Cusco,0703,Anta,070306,Pucyura,4242,37.75,-13.4803,-72.1119,3379,,,,
07,Cusco,0703,Anta,070307,Zurite,3714,52.33,-13.4556,-72.2558,3404,,,,
07,Cusco,0704,Calca,070401,Calca,23824,311.01,-13.3231,-71.9578,2949,,,,
07,Cusco,0704,Calca,070402,Coya,4034,71.43,-13.3867,-71.9011,2949,,,,
07,Cusco,0704,Calca,070403,Lamay,5821,94.22,-13.3642,-71.9228,2945,,,,
07,Cusco,0704,Calca,070404,Lares,7227,527.26,-13.1058,-72.0472,3185,,,,
07,Cusco,0704,Calca,070405,Písac,10285,148.25,-13.4217,-71.85,2978,,,,
07,Cusco,0704,Calca,070406,San Salvador,5674,128.07,-13.4936,-71.78,3008,,,,
07,Cusco,0704,Calca,070407,Taray,4745,53.78,-13.4278,-71.8689,2977,,,,
07,Cusco,0704,Calca,070408,Yanatile,13588,3080.47,-12.7008,-72.2322,1142,,,,
07,Cusco,0705,Canas,070501,Yanaoca,10178,292.97,-14.22,-71.4317,3914,,,,
07,Cusco,0705,Canas,070502,Checca,6315,503.76,-14.4733,-71.3964,3824,,,,
07,Cusco,0705,Canas,070503,Kunturkanki,5781,376.19,-14.5331,-71.3064,3941,,,,
07,Cusco,0705,Canas,070504,Langui,2567,187.1,-14.4317,-71.2744,3968,,,,
07,Cusco,0705,Canas,070505,Layo,6447,452.56,-14.4942,-71.1556,3983,,,,
07,Cusco,0705,Canas,070506,Pampamarca,2075,29.91,-14.1453,-71.4603,3810,,,,
07,Cusco,0705,Canas,070507,Quehue,3578,143.46,-14.38,-71.455,3797,,,,
07,Cusco,0705,Canas,070508,Túpac Amaru,2961,117.81,-14.165,-71.4794,3792,,,,
07,Cusco,0706,Canchis,070601,Sicuani,60903,645.88,-14.2711,-71.2289,3546,,,,
07,Cusco,0706,Canchis,070603,Checacupe,4984,962.34,-14.0267,-71.4533,3439,,,,
07,Cusco,0706,Canchis,070602,Combapata,5432,182.5,-14.1008,-71.4308,3481,,,,
07,Cusco,0706,Canchis,070604,Marangani,11287,432.65,-14.3564,-71.1683,3700,,,,
07,Cusco,0706,Canchis,070605,Pitumarca,7616,1117.54,-13.9778,-71.4147,3558,,,,
07,Cusco,0706,Canchis,070606,San Pablo,4557,524.06,-14.2033,-71.3178,3490,,,,
07,Cusco,0706,Canchis,070607,San Pedro,2773,54.91,-14.1867,-71.3422,3487,,,,
07,Cusco,0706,Canchis,070608,Tinta,5642,79.39,-14.1447,-71.4067,3488,,,,
07,Cusco,0707,Chumbivilcas,070701,Santo Tomás,26992,1924.08,-14.4503,-72.0833,3682,,,,
07,Cusco,0707,Chumbivilcas,070702,Capacmarca,4620,271.81,-14.0078,-72.0008,3540,,,,
07,Cusco,0707,Chumbivilcas,070704,Chamaca,8971,674.19,-14.3028,-71.855,3759,,,,
07,Cusco,0707,Chumbivilcas,070703,Colquemarca,8630,449.49,-14.2839,-72.0411,3594,,,,
07,Cusco,0707,Chumbivilcas,070705,Livitaca,13526,758.2,-14.3131,-71.6892,3747,,,,
07,Cusco,0707,Chumbivilcas,070706,Llusco,7173,315.42,-14.3383,-72.1144,3480,,,,
07,Cusco,0707,Chumbivilcas,070707,Quiñota,4990,221.05,-14.3114,-72.1389,3590,,,,
07,Cusco,0707,Chumbivilcas,070708,Velille,8580,756.84,-14.5106,-71.8864,3743,,,,
07,Cusco,0708,Espinar,070801,Espinar,33970,747.78,-14.7931,-71.4133,3925,,,,
07,Cusco,0708,Espinar,070802,Condoroma,1431,513.36,-15.3075,-71.1319,4654,,,,
07,Cusco,0708,Espinar,070803,Coporaque,18004,1564.46,-14.7972,-71.5311,3936,,,,
07,Cusco,0708,Espinar,070804,Ocoruro,1588,353.15,-15.0522,-71.1292,4102,,,,
07,Cusco,0708,Espinar,070805,Pallpata,5593,815.56,-14.8894,-71.2103,4001,,,,
07,Cusco,0708,Espinar,070806,Pichigua,3629,288.76,-14.6786,-71.41,3888,,,,
07,Cusco,0708,Espinar,070807,Suyckutambo,2781,652.13,-15.0025,-71.6397,4098,,,,
07,Cusco,0708,Espinar,070808,Alto Pichigua,3171,375.89,-14.7789,-71.2542,3987,,,,
07,Cusco,0709,La Convención,070901,Santa Ana,35206,359.4,-12.865,-72.6936,1051,,,,
07,Cusco,0709,La Convención,070902,Echarate,37130,19135.5,-12.7675,-72.5936,1010,,,,
07,Cusco,0709,La Convención,070903,Huayopata,4539,524.02,-13.0075,-72.5569,1557,,,,
07,Cusco,0709,La Convención,070904,Maranura,5949,150.3,-12.9619,-72.6653,1125,,,,
07,Cusco,0709,La Convención,070905,Ocobamba,6852,840.93,-12.8706,-72.4489,1543,,,,
07,Cusco,0709,La Convención,070908,Quellouno,18320,799.68,-12.6325,-72.5517,779,,,,
07,Cusco,0709,La Convención,070909,Kimbiri,14893,905.69,-12.6097,-73.7811,581,,,,
07,Cusco,0709,La Convención,070906,Santa Teresa,6418,1340.38,-13.1297,-72.5986,1555,,,,
07,Cusco,0709,La Convención,070907,Vilcabamba,13869,3318.86,-13.0514,-72.9436,2644,,,,
07,Cusco,0709,La Convención,070910,Pichari,20538,730.45,-12.5158,-73.8269,599,,,,
07,Cusco,0709,La Convención,070911,Inkawasi,5109,1101.65,-13.00354,-72.51822,1431,,,,
07,Cusco,0709,La Convención,070912,Villa Virgen,2414,625.96,-13.0031,-73.5167,735,,,,
07,Cusco,0709,La Convención,070913,Villa Kintiarina,2151,229,-12.9186,-73.5306,,,,,
07,Cusco,0709,La Convención,070915,Megantoni,8441,10708.16,-11.8047,-72.8594,,,,,
07,Cusco,0710,Paruro,071001,Paruro,3400,153.42,-13.7617,-71.8478,3065,,,,
07,Cusco,0710,Paruro,071002,Accha,3839,244.75,-13.9681,-71.8322,3591,,,,
07,Cusco,0710,Paruro,071003,Ccapi,3749,334.85,-13.8533,-72.0803,3197,,,,
07,Cusco,0710,Paruro,071004,Colcha,1189,139.98,-13.8511,-71.8028,2811,,,,
07,Cusco,0710,Paruro,071005,Huanoquite,5700,362.67,-13.6828,-72.0147,3376,,,,
07,Cusco,0710,Paruro,071006,Omacha,7205,436.21,-14.0706,-71.7386,3874,,,,
07,Cusco,0710,Paruro,071008,Paccaritambo,2076,142.61,-13.7558,-71.9564,3574,,,,
07,Cusco,0710,Paruro,071009,Pillpinto,1254,79.13,-13.9531,-71.7619,2857,,,,
07,Cusco,0710,Paruro,071007,Yaurisque,2522,90.8,-13.6639,-71.9214,3325,,,,
07,Cusco,0711,Paucartambo,071101,Paucartambo,13491,1079.23,-13.3189,-71.5997,2903,,,,
07,Cusco,0711,Paucartambo,071102,Caicay,2768,110.72,-13.5969,-71.6961,3103,,,,
07,Cusco,0711,Paucartambo,071104,Challabamba,11389,746.56,-13.2114,-71.6531,2819,,,,
07,Cusco,0711,Paucartambo,071103,Colquepata,10767,467.68,-13.3594,-71.6731,3657,,,,
07,Cusco,0711,Paucartambo,071106,Huancarani,7774,145.14,-13.5033,-71.6539,3849,,,,
07,Cusco,0711,Paucartambo,071105,Kosñipata,5692,3745.68,-13.0025,-71.4225,689,,,,
